Timestamp,Oletko palkansaaja vai laskuttaja?,Oletko siirtynyt palkansaajasta laskuttajaksi tai päinvastoin 1.10.2023 jälkeen?,Ikä,Sukupuoli,Työkokemus alalta (vuosina),Koulutustaustasi,Tulojen muutos viime vuodesta (%),Montako vuotta olet tehnyt laskuttavaa työtä alalla?,Mitä palveluja tarjoat?,"Tuntilaskutus (ALV 0%, euroina)","Vuosilaskutus (ALV 0%, euroina)",Hankitko asiakkaasi itse suoraan vai käytätkö välitysfirmojen palveluita?,Mistä asiakkaat ovat?,Työpaikka,Missä kaupungissa työpaikkasi pääasiallinen toimisto sijaitsee?,Millaisessa yrityksessä työskentelet?,Työaika,Kuinka suuren osan ajasta teet lähityönä toimistolla?,Rooli / titteli,"Kuukausipalkka (brutto, euroina)","Vuositulot (sis. bonukset, osingot yms, euroina)",Vapaa kuvaus kokonaiskompensaatiomallista,Onko palkkasi nykyroolissasi mielestäsi kilpailukykyinen?,Vapaa sana,Palautetta kyselystä ja ideoita ensi vuoden kyselyyn
11/10/2024 12:34:10,Palkansaaja,En,36-40,,13.0,Kandidaatti,,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,10.0,Software developer,6300.0,,,Kyllä,,
11/10/2024 12:34:44,Palkansaaja,En,41-45,Nainen,17.0,LuK (tietojenkäsittelytiede),3.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,50.0,Engineering Team Lead,6500.0,150000.0,Osakkeet merkittävä osa kompensaatiota,Kyllä,,
11/10/2024 12:35:03,Palkansaaja,En,36-40,Mies,7.0,"Tradenomi, AMK, Tietojenkäsittely",0.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,20.0,Senior Software Developer,6500.0,78000.0,,"On, mutta palkkakehitys ei",,
11/10/2024 12:36:05,Palkansaaja,En,31-35,Mies,8.0,Ylioppilas,20.0,,,,,,,,,Konsulttitalossa,100.0,0.0,Software developer,4800.0,55000.0,,Kyllä,,
11/10/2024 12:36:16,Palkansaaja,En,36-40,Mies,7.0,AMK,7.0,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",100.0,5.0,,4315.0,55000.0,,,,
11/10/2024 12:36:24,Palkansaaja,En,36-40,Mies,9.0,"Tradenomi, Tietojenkäsittely",5.0,,,,,,,,Tampere,Konsulttitalossa,100.0,90.0,Senior backend developer,4500.0,54000.0,,Ei,,
11/10/2024 12:36:35,Palkansaaja,En,15-20,Mies,3.0,Ammattikoulu,25.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,67.0,0.0,Fullstack Developer,1432.0,17184.0,,Ei mutta osaaikainen tällä hetkellä,,
11/10/2024 12:36:36,Palkansaaja,En,26-30,Mies,7.0,Melkein tietotekniikan maisteri,10.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,80.0,Fullstack JS developer,6450.0,95000.0,Kuukausipalkka + vuosineljännes stonksit,Kyllä,,
11/10/2024 12:37:03,Palkansaaja,En,26-30,mies,8.0,"Luonnontieteiden kandidaatti, tietojenkäsittelytiede",6.0,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",100.0,2.5,Senior Mobile Developer,5250.0,5250.0,,Kyllä,,
11/10/2024 12:37:30,Palkansaaja,En,26-30,Nainen,7.5,"Tekniikan ylioppilas (Yliopisto TKT, ei tutkintoa otettu ulos)",0.0,,,,,,,,Oulu,Konsulttitalossa,100.0,40.0,Lead developer (full-stack),7500.0,96000.0,,Kyllä,,
11/10/2024 12:38:36,Palkansaaja,En,41-45,,24.0,YAMK,20.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,10.0,,8800.0,,,Kyllä,,
11/10/2024 12:39:11,Palkansaaja,En,36-40,Mies,12.0,Diplomi-insinööri,7.0,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",100.0,40.0,Full stack developer,5700.0,72000.0,,Kyllä,,
11/10/2024 12:39:23,Palkansaaja,En,26-30,Mies,9.0,AMK,0.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,0.0,Full-stack developer,4200.0,50400.0,Joskus saadaan optioita. Ei palkankorotuksia (ei indeksikorotusta),Ei,,Toivottavasti nämä kyselyt jatkuvat vielä monta vuotta <3
11/10/2024 12:39:45,Palkansaaja,En,41-45,Mies,3.0,Amk,5.0,,,,,,,,Oulu,Konsulttitalossa,100.0,50.0,Software engineer,3800.0,47500.0,Ei mitään,Ei,Muutosneuvottelut päällä,
11/10/2024 12:39:52,Palkansaaja,En,26-30,M,6.0,AMK,5.0,,,,,,,Nordcloud,,Konsulttitalossa,100.0,20.0,Software Developer,4500.0,54000.0,,Kyllä,,
11/10/2024 12:40:04,Laskuttaja,En,36-40,Mies,14.0,DI,20.0,11.0,full stack,90.0,162000.0,Itse,Suomesta,,,,,,,,,,,,
11/10/2024 12:40:12,Palkansaaja,En,46-50,mies,23.0,amk,1.0,,,,,,,,Oulu,Konsulttitalossa,100.0,50.0,backend developer,7800.0,97500.0,,Kyllä,,
11/10/2024 12:40:23,Laskuttaja,"Kyllä, palkansaajasta laskuttajaksi",26-30,Mies,4.0,Tietotekniikan DI,7.5,0.0,"Mobiili, full stack",65.0,110000.0,Käytän välitysfirmoja,Suomesta,,,,,,,,,,,,
11/10/2024 12:40:56,Palkansaaja,En,31-35,Nainen,12.0,"Maisteri, insinööri, YAMK",3.0,,,,,,,,Tampere,Konsulttitalossa,100.0,5.0,"Web developeriaa vastuullisempi duuni, ei esihenkilö tai tulosvastuuta",5000.0,65000.0,Ei ole,Kyllä,,
11/10/2024 12:41:01,Palkansaaja,En,31-35,Mies,7.0,tietotekniikan insinööri (AMK),3.0,,,,,,,ATR Soft Oy,Turku,Konsulttitalossa,100.0,50.0,"Fullstack software developer, AI Expert",3600.0,43400.0,,Ei,,
11/10/2024 12:41:45,Palkansaaja,En,36-40,mies,17.0,FM (tietojenkäsittelytiede),15.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,90.0,Lead Developer,8600.0,125000.0,Kuukausipalkka + optio-ohjelma,Kyllä,,
11/10/2024 12:41:47,Palkansaaja,En,36-40,Mies,12.0,Diplomi-insinööri,25.0,,,,,,,,Turku,Konsulttitalossa,100.0,0.0,Backend developer,6500.0,81250.0,,Kyllä,,
11/10/2024 12:42:46,Laskuttaja,En,46-50,,13.0,Yliopistotutkinto,,11.0,"Softakehitys, koulutus",85.0,,"Itse, Käytän välitysfirmoja",Suomesta,,,,,,,,,,,,
11/10/2024 12:43:02,Palkansaaja,En,36-40,Mies,15.0,Ylioppilas,0.0,,,,,,,,Turku,Konsulttitalossa,100.0,0.0,Senior Software Developer,6900.0,167000.0,osinkoja,Kyllä,,
11/10/2024 12:43:10,Palkansaaja,En,36-40,mies,15.0,yliopisto,0.0,,,,,,,Reaktor,Tampere,Konsulttitalossa,100.0,80.0,Senior Software Developer / Devops engineer,5670.0,71000.0,,En osaa sanoa.,,
11/10/2024 12:43:15,Palkansaaja,En,41-45,Mies,4.0,Amk insinööri,30.0,,,,,,,SOK,"PK-Seutu (Helsinki, Espoo, Vantaa)","Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,40.0,Full stack Developer,4800.0,60000.0,,Kyllä,,
11/10/2024 12:43:56,Palkansaaja,En,46-50,Mies,18.0,Valtiotieteen maisteri,4.0,,,,,,,Reaktor,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,99.0,machine learning engineer,7300.0,,93000,Kyllä,,"Analysoinnin kannalta kannattaisi strukturoida esim. koulutustaustakysymyksiä (koulutusaste (perus, ammatillinen, yliopisto alempi/ylempi, ...). "
11/10/2024 12:44:08,Palkansaaja,En,46-50,Mies,20.0,Ammattikorkeakoulu ,1.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,15.0,Projektipäällikkö,4515.0,57000.0,,Ei,,
11/10/2024 12:44:49,Palkansaaja,En,26-30,mies,4.0,Master's in Software Engineering and Digital Transformation,2.9,,,,,,,,Turku,"Tuotetalossa, jonka core-bisnes on softa",100.0,10.0,Flutter developer,5350.0,67000.0,,Kyllä,,
11/10/2024 12:45:19,Laskuttaja,En,36-40,Mies,12.0,Yliopisto,0.0,2.0,"Scrum Master, Agile Coach, PO, Project Manager",100.0,157000.0,"Itse, Käytän välitysfirmoja",Suomesta,,,,,,,,,,,,
11/10/2024 12:46:10,Laskuttaja,En,36-40,Mies,23.0,,0.0,10.0,,,325000.0,Itse,Ulkomailta,,,,,,,,,,,,
11/10/2024 12:46:27,Palkansaaja,En,36-40,Mies,1.0,Tieto ja viestintätekniikan insinööri ,-5.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,5.0,Software developer ,2800.0,,,Ei,,
11/10/2024 12:46:38,Palkansaaja,En,31-35,Mies,6.0,AMK-insinööri,2.5,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,30.0,Full stack developer,4317.63,54000.0,,Ei,,
11/10/2024 12:47:04,Palkansaaja,En,31-35,Mies,14.0,Datanomi,0.0,,,,,,,Reaktor,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,5.0,Software developer,6000.0,85000.0,,Kyllä,,
11/10/2024 12:47:04,Palkansaaja,En,31-35,Mies,12.0,Tietotekniikan maisteri,4.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,20.0,Senior developer,7000.0,84000.0,"Optioita ja stonkseja, ei erityisen merkkittävä osuus",Kyllä,,
11/10/2024 12:47:19,Palkansaaja,En,41-45,nainen,4.0,,1.0,,,,,,,,Joensuu,Konsulttitalossa,80.0,75.0,full stack developer,2426.0,30000.0,,Ei,,
11/10/2024 12:47:25,Palkansaaja,En,41-45,M,17.0,LuK,3.0,,,,,,,,Tampere,Konsulttitalossa,100.0,95.0,,4800.0,68000.0,,Kyllä,,
11/10/2024 12:48:11,Laskuttaja,En,36-40,Mies,17.0,"Filosofian maisteri, ohjelmistotekniikan linja, JYU",0.5,6.0,Tech lead ja devausroolia,90.0,160000.0,Käytän välitysfirmoja,Suomesta,,,,,,,,,,,,
11/10/2024 12:48:44,Palkansaaja,En,26-30,Nainen,6.0,Tietojenkäsittelyn tradenomi,3.0,,,,,,,,Turku,Konsulttitalossa,100.0,10.0,Frontend developer,4250.0,55000.0,,Kyllä,,
11/10/2024 12:48:49,Palkansaaja,En,41-45,nainen,5.0,,0.0,,,,,,,Mehiläinen,Turku,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,10.0,Frontend developer,3600.0,43200.0,,Ei,,
11/10/2024 12:49:01,Palkansaaja,En,26-30,mies,6.0,AMK,2.0,,,,,,,,Tampere,Konsulttitalossa,100.0,100.0,Software developer,3896.0,,,Ei,,
11/10/2024 12:50:10,Palkansaaja,En,31-35,Mies,5.0,"Tradenomi, tietojenkäsittelyn ko",20.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",97.0,2.0,Software Developer (C# full-stack),4150.0,54000.0,,Kyllä,,
11/10/2024 12:51:11,Palkansaaja,En,31-35,mies,17.0,Datanomi,0.0,,,,,,,,Jyväskylä,Konsulttitalossa,100.0,5.0,Senior consultant / Full-stack,6000.0,75000.0,"Osingot osakkaille, satunnaisia bonuksia",Kyllä,,
11/10/2024 12:51:12,Palkansaaja,En,41-45,Mies,25.0,Tietotekniikan diplomi-insinööri,3.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,70.0,Software developer,7130.0,103000.0,"Kompensaatio muodostuu alenevassa järjestyksessä palkasta, osingoista, ja boonuksesta",Kyllä,,
11/10/2024 12:51:16,Palkansaaja,En,41-45,mies,16.0,"Tradenomi, tietojenkäsittely",8.0,,,,,,,,Tampere,Konsulttitalossa,100.0,45.0,Senior developer,5400.0,67500.0,,Kyllä,,
11/10/2024 12:51:18,Palkansaaja,En,31-35,Mies,12.0,Datanomi,0.0,,,,,,,Loihde,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,30.0,Senior Consultant,8400.0,95000.0,,Kyllä,,
11/10/2024 12:51:40,Palkansaaja,En,46-50,Mies,22.0,Alempi korkeakoulututkinto,3.0,,,,,,,,,"Tuotetalossa, jonka core-bisnes on softa",100.0,0.0,Principal engineer,12000.0,220000.0,,Kyllä,,
11/10/2024 12:52:10,Laskuttaja,En,36-40,mies,14.0,ylempi amk,0.0,3.0,"ohjelmointi, tuotehallinta, analytiikka, valmennus",100.0,167000.0,Itse,Suomesta,,,,,,,,,,,,
11/10/2024 12:53:00,Palkansaaja,,51-55,Mies,25.0,Korkeakoulu,0.0,,,,,,,,Tampere,Konsulttitalossa,100.0,5.0,Johtava konsultti,7200.0,90000.0,,Kyllä,Keikkoja on vähemmän tarjolla. Osa toimittajista on niin pulassa että myy hyvää osaamista polkuhintaan eikä pysty myöhemmin toimittamaan annetuilla hinnoilla. Kaikki häviävät tässä pelissä.,
11/10/2024 12:53:06,Palkansaaja,,31-35,mies,10.0,Tekniikan kandidaatti(TTY),1.7,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",100.0,5.0,Senior full stack developer,6120.0,73440.0,,Kyllä,,
11/10/2024 12:53:33,Palkansaaja,En,31-35,Mies,8.0,Ammattikorkeakoulu,0.0,,,,,,,Reaktor Innovations Oyj,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,100.0,"Full Stack Developer,",5500.0,66000.0,työlounas,En tiedä,,Palkka varmaan riippuu myös spefisien teknologien osaamisesta (esim aws-kokemus ja backend kieli X)
11/10/2024 12:53:39,Palkansaaja,En,26-30,Mies,7.0,Tietojenkäsittelyn tradenomi,2.3,,,,,,,Solita,Tampere,Konsulttitalossa,100.0,15.0,Frontend developer,4135.0,49620.0,,Ei,,
11/10/2024 12:55:20,Palkansaaja,En,31-35,nainen,2.0,"FM, digitaalinen kielentutkimus",14.0,,,,,,,ATR Soft,Turku,Konsulttitalossa,100.0,50.0,AI Specialist,3189.0,,,Ei,,
11/10/2024 12:55:24,Palkansaaja,En,41-45,Mies,7.0,Diplomi-insinööri,5.0,,,,,,,Futurice,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,80.0,0.0,"Full stack developer, kaikkea frontin ja bäkin välillä, myös AWS ja CI/CD-hommat.",4400.0,56000.0,"Vuosituloissa bonus, jonka määrä ollut aika vähäinen. ",Kyllä,,
11/10/2024 12:55:35,Palkansaaja,En,26-30,M,6.0,"Kandidaatin tutkinto, Tietojenkäsittelytiede",4.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,15.0,Koodari,5600.0,70000.0,,Kyllä,,
11/10/2024 12:55:43,Laskuttaja,En,31-35,Mies,11.0,Korkeakoulu,5.0,1.5,"Softadevausta, erityisesti frontend ",95.0,140000.0,Itse,"Suomesta, Ulkomailta",,,,,,,,,,,,
11/10/2024 12:56:20,Palkansaaja,En,36-40,nainen,6.0,,,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,20.0,Software developer,5500.0,,,Kyllä,,
11/10/2024 12:56:54,Palkansaaja,En,36-40,Mies,13.0,Insinööri (AMK),2.2,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,0.0,Senior Software Developer,5700.0,74000.0,Osakkeita voi ostaa. Bonus kerran vuodessa.,Kyllä,,
11/10/2024 12:57:23,Palkansaaja,En,41-45,mies,17.0,"tekn. kand., tietotekniikka",5.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,40.0,data architect,6520.0,81500.0,,Kyllä,,
11/10/2024 12:58:15,Palkansaaja,En,26-30,Mies,5.0,Diplomi-insinööri,5.0,,,,,,,,Tampere,Konsulttitalossa,80.0,30.0,Software developer,4200.0,,,Ei,,
11/10/2024 12:58:50,Palkansaaja,En,31-35,nainen,8.0,FM,0.0,,,,,,,Solita,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,86.0,20.0,Software designer,5050.0,,Vain kuukausipalkka,Kyllä,,
11/10/2024 12:59:02,Palkansaaja,En,26-30,mies,7.0,Ohjelmistotekniikan DI,0.0,,,,,,,,Turku,"Tuotetalossa, jonka core-bisnes on softa",100.0,0.0,Lead Developer,3150.0,40000.0,Omistusosuus kasvavasta SaaS tuotteesta,Ei,,
11/10/2024 12:59:17,Palkansaaja,En,21-25,Mies,1.0,AMK,0.0,,,,,,,,Lahti,"Tuotetalossa, jonka core-bisnes on softa",100.0,30.0,Full Stack dev,3000.0,,,Ei,,
11/10/2024 13:00:36,Laskuttaja,En,36-40,mies,13.0,diplomi-insinööri,0.0,2.0,"full stack, arkkitehtuuri, mobiili, ai",100.0,90000.0,Itse,Suomesta,,,,,,,,,,,,oman softan myynti tms. ei tartu kyselyyn
11/10/2024 13:01:09,Palkansaaja,En,36-40,mies,8.0,Alempi korkeakoulututkinto,4.3,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,80.0,20.0,Full stack software developer consultant,5690.0,68280.0,,Kyllä,,
11/10/2024 13:01:25,Palkansaaja,En,31-35,mies,9.0,diplomi-insinööri,5.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,5.0,senior frontend developer,6000.0,72000.0,optioita on kun startup kyseessä,Kyllä,,
11/10/2024 13:02:19,Laskuttaja,En,36-40,Mies,12.0,Tradenomi,10.0,12.0,WordPress-devaus,115.0,170000.0,Itse,Suomesta,,,,,,,,,,,Toimin yksinyrittäjänä Arcode Oy yrityksessä.,
11/10/2024 13:03:10,Palkansaaja,En,41-45,Mies,20.0,FT,2.5,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,60.0,CTO,10250.0,,"Optiojärjestelmä, laskennallinen hyöty n. 200 000 euroa vuodessa.",Kyllä,,
11/10/2024 13:03:30,Palkansaaja,En,41-45,Mies,25.0,Filosofian maisteri (Tietojenkäsittelytiede),15.0,,,,,,,Saksalainen pörssiyhtiö,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,20.0,Team lead / Software Engineer,12500.0,180000.0,Palkan lisänä bonus ja RSU-osakkeet,Kyllä,,"Viime vuoden kyselyn tuloksissa oli outlier-datapisteitä, koska jotkut olivat vastanneet tuhansina euroina kohtiin joissa kysyttiin euroja. esim lukuna oli 150 kun olisi pitänyt olla 150000. Heitto suuruusluokassa onniin iso, että nämä yksittäiset osumat voisi yrittää poimia tämän vuoden datasta ja joko jättää huomiotta tai kertoa tuhannella."
11/10/2024 13:03:58,Palkansaaja,En,26-30,Mies,2.0,Luonnontieteiden kandidaatti (tietojenkäsittelytiede),22.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,20.0,Infrastructure Engineer,4300.0,51600.0,,Ei,,
11/10/2024 13:04:24,Palkansaaja,En,46-50,Mies,29.0,AMK + YAMK,20.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,90.0,Johtaja,10000.0,133000.0,"osakeohjelma, lounasetu",Kyllä,,
11/10/2024 13:04:53,Palkansaaja,En,21-25,Nainen,6.0,Ammattikoulu,8.0,,,,,,,,Turku,Konsulttitalossa,100.0,1.0,Backend Developer,3400.0,46000.0,,Ei,,
11/10/2024 13:06:03,Palkansaaja,En,36-40,Mies,11.0,"Tietoliikenne ammattitutkinto, FM TKT",2.0,,,,,,,Etteplan,,Konsulttitalossa,100.0,0.0,Software developer,4980.0,68000.0,,Ei,,
11/10/2024 13:08:22,Palkansaaja,En,26-30,,11.0,Datanomi,1.3,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,75.0,,5500.0,,,Ei,,
11/10/2024 13:08:36,Palkansaaja,En,36-40,Mies,12.0,Insinööri (AMK),1.0,,,,,,,Solita,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,20.0,Senior Software Designer,6000.0,75000.0,,Kyllä,,
11/10/2024 13:09:37,Palkansaaja,En,36-40,Mies,15.0,DI,1.0,,,,,,,,Tampere,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,20.0,Senior fullstack developer,5320.0,66000.0,,Ei,,
11/10/2024 13:10:24,Palkansaaja,En,31-35,Mies,2.0,Luonnontieteen kandidaatti,8.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,60.0,Fullstack developer,3450.0,,,Ei,,
11/10/2024 13:10:46,Palkansaaja,En,41-45,mies,20.0,Insinööri (amk),2.0,,,,,,,,Turku,Konsulttitalossa,100.0,95.0,"Senior industry consultant/developer, MES/PLM systems",5350.0,68000.0,"perus kiinteä kk-palkka, firman bonus (ei maksettu viime vuosina koska firma ei päässyt tavoitteisiinsa), tänä vuonna 5v bonus",Ei,,
11/10/2024 13:11:14,Palkansaaja,En,26-30,Mies,6.0,Tietojenkäsittelyn tradenomi,0.0,,,,,,,,Tampere,Konsulttitalossa,100.0,99.0,Full Stack Developer,3500.0,4200.0,,Ei,,
11/10/2024 13:11:25,Palkansaaja,En,31-35,mies,10.0,Tietotekniikan diplomi-insinööri,3.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,50.0,Senior Full-Stack Software Engineer,6700.0,80000.0,Listaamattoman yrityksen optioita ~15k vuodessa,Kyllä,,
11/10/2024 13:11:54,Palkansaaja,En,21-25,Mies,2.0,"Tekniikan kandidaatti, Tietotekniikka ",40.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",40.0,50.0,Full-stack Software Developer ,1560.0,28000.0,+osakkeita,Kyllä,"Teen töitä opiskeluiden ohella, joten kyselyssä oli hankala erotella lukukauden aikainen osa-aikatyö ja kesän aikainen täysipäiväinen työ, etenkin vuosiansioissa",
11/10/2024 13:11:59,Palkansaaja,En,31-35,mies,11.0,Tietotekniikan diplomi-insinööri,-14.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,0.0,Full-stack software developer,6900.0,80000.0,"pohjapalkka 3k, jos palkka jäisi muuten sen alle, muuten provisio 45 % laskutuksesta, plus bonukset kerran vuosineljänneksessä",Kyllä,,
11/10/2024 13:12:31,Palkansaaja,En,26-30,Mies,5.0,Tietotekniikan di,1.0,,,,,,,Reaktor,Turku,Konsulttitalossa,100.0,60.0,Full stack,4726.0,60000.0,"Osakkeet, vuosibonus",Kyllä,,
11/10/2024 13:13:04,Palkansaaja,En,36-40,Mies,12.0,Ylioppilas,2.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,30.0,Senior Software Developer,7100.0,91875.0,,Kyllä,,
11/10/2024 13:14:36,Palkansaaja,En,26-30,Mies,3.0,AMK,5.0,,,,,,,Solita,Tampere,Konsulttitalossa,100.0,10.0,Cloud Engineer,3900.0,46800.0,,Kyllä,,
11/10/2024 13:16:29,Palkansaaja,En,41-45,Mies,15.0,Tekn. YO,3.0,,,,,,,,Tampere,Konsulttitalossa,100.0,20.0,Senior Software Architect,5300.0,0.0,,Kyllä,,
11/10/2024 13:17:24,Palkansaaja,En,26-30,Mies,8.0,Alempi korkeakoulututkinto,3.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,99.0,Fullstack developer,5150.0,64375.0,,Kyllä,,
11/10/2024 13:20:02,Laskuttaja,En,46-50,Mies,23.0,DI,0.0,9.0,"Fullstack-kehitystä, arkkitehtuuria, konsultointia",85.0,24000.0,Käytän välitysfirmoja,Suomesta,,,,,,,,,,,Laskuttettavan työn lisäksi nostan palkkaa oman tuotteen firmasta.,
11/10/2024 13:20:14,Palkansaaja,En,41-45,Mies,15.0,Ylioppilas / Datanomi,10.0,,,,,,,Resistomap,"PK-Seutu (Helsinki, Espoo, Vantaa)","Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,60.0,Full-stack developer,5800.0,78000.0,,Kyllä,,
11/10/2024 13:20:48,Palkansaaja,En,36-40,Mies,10.0,Insinööri (AMK),0.0,,,,,,,,Oulu,Konsulttitalossa,100.0,10.0,Senior Frontend developer,7250.0,92000.0,osinkoja tulee 10% tuloksesta mikä on n. 2000-3000 vuosittain,Kyllä,,
11/10/2024 13:21:41,Palkansaaja,En,46-50,Mies,20.0,Ylioppilas,5.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,40.0,Team lead,6850.0,100000.0,Bonusprosentti EBITDA ja muutamalla muulla mittarilla,Kyllä,,
11/10/2024 13:21:41,Laskuttaja,En,46-50,Mies,20.0,PhD,0.0,3.0,"Data science, data engineering, sw development",120.0,240000.0,Itse,Ulkomailta,,,,,,,,,,,,
11/10/2024 13:22:19,Palkansaaja,En,36-40,Mies,15.0,Tietotekniikan Insinööri,1.0,,,,,,,Reaktor,Turku,Konsulttitalossa,100.0,90.0,Senior software developer,5670.0,75000.0,,Kyllä,,
11/10/2024 13:24:02,Palkansaaja,En,46-50,Mies,19.0,KTM,5.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,50.0,Lead developer,7100.0,101000.0,,Kyllä,,
11/10/2024 13:25:00,Laskuttaja,En,31-35,mies,10.0,yliopisto,-5.0,2.0,data,95.0,155000.0,"Itse, Käytän välitysfirmoja",Suomesta,,,,,,,,,,,,
11/10/2024 13:26:33,Palkansaaja,En,31-35,mies,7.0,Ohjelmistotekniikan insinööri,0.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,80.0,Android native developer,5100.0,200.0,,Kyllä,,
11/10/2024 13:28:05,Palkansaaja,En,26-30,Mies,3.0,Lukio,6.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,80.0,Software Development Consultant,4360.0,54500.0,,Ei,,
11/10/2024 13:28:24,Laskuttaja,En,41-45,mies,20.0,"filosofian maisteri, tietojenkäsittelytiede",0.0,,softadevausta,79.0,,Käytän välitysfirmoja,Suomesta,,,,,,,,,,,,
11/10/2024 13:28:27,Laskuttaja,En,41-45,Mies,18.0,DI,0.0,2.0,"backend, frontend, full stack, mobiili",76.0,112500.0,Käytän välitysfirmoja,Suomesta,,,,,,,,,,,,
